x1
0.44375
0.9384615384615385
0.36626506024096384
0.06153846153846154
0.6337349397590362
0.6591695501730104
0.9552238805970149
0.6203522504892368
0.04477611940298507
0.3796477495107632
0.5089820359281437
0.6212121212121212
0.49195402298850577
0.3787878787878788
0.5080459770114942
0.8006993006993007
0.6619718309859155
0.8203592814371258
0.3380281690140845
0.17964071856287425
